,name,description,longitude,latitude,category,country
134368,Assam State Zoo cum Botanical Garden,,91.7807139,26.1632274,Zoo,India
134369,Assolna Heritage Mansion,,73.9693367,15.1820201,Tourist Attraction,India
134370,Astan Mandu,,75.692264,33.4938405,Natural Landmark,India
134371,Astanbal,,75.4401999,33.7567328,Natural Landmark,India
134372,Asthpradhan Residence,,73.4423,18.2328313,Tourist Attraction,India
134373,Asurchula,,80.2245927,29.6274139,Natural Landmark,India
134374,Atagh Khan's tomb,,77.2419361,28.590771,Tourist Attraction,India
134375,Atal - 1,Climbed by NIM team in October 2018.,79.151994,30.9872649,Natural Landmark,India
134376,Atal Bihari Vajapayee Zoological Park,,76.4840234,15.2694234,Zoo,India
134377,Atal-2,climbed by NIM Team in October 2018,79.1522511,30.9962619,Natural Landmark,India
134378,Atalya,,73.8161328,20.4319694,Natural Landmark,India
134379,Athagada Mountain Range,,84.8336243,19.5949625,Natural Landmark,India
134380,Athirappalli,,76.5608843,10.2889716,Scenic View,India
134381,Athirappalli Waterfalls,,76.5707444,10.2857316,Scenic View,India
134382,Athirappilly Falls,,76.5691181,10.2847989,Tourist Attraction,India
134383,Attayam Chira,Water Fall,76.5940827,10.004348,Tourist Attraction,India
134384,Attraction,,76.0377508,10.8609737,Theme Park,India
134385,Attu Pārai,,79.0736675,12.6791537,Natural Landmark,India
134386,Audi services,,85.8849436,20.3372338,Tourist Attraction,India
134387,Auniati Satra Museum,,94.1230794,26.9400404,Museum,India
134388,Aurangabad Caves,,75.3119946,19.9172207,Tourist Attraction,India
134389,Aurangabad caves (1-5),,75.3114398,19.9172207,Archaeological Site,India
134390,Aurangabad caves (6-9),,75.3184471,19.9216445,Tourist Attraction,India
134391,Ausa Fort,,76.4996103,18.2410396,Historical Ruins,India
134392,Ava Art Gallery,,88.2571604,27.0324226,Art Gallery,India
134393,Ava art gallery museum,,88.2574249,27.0291586,Museum,India
134394,Avalabetta,,77.6730413,13.5775096,Natural Landmark,India
134395,Avalanche Peak,,79.2808472,30.9113709,Natural Landmark,India
134396,Avalanche Peak I,First ascenders : Eric Shipton & Frank Smythe,79.4101135,30.8445507,Natural Landmark,India
134397,Avani Betta,,78.319732,13.1082837,Natural Landmark,India
134398,Avankal Gudda,,78.958119,12.5826597,Natural Landmark,India
134399,Avchitgad,,73.118223,18.4752562,Natural Landmark,India
134400,Aviary in Zoo,,85.8237117,20.3965853,Zoo,India
134401,Avocado Hill,,77.5038147,10.3155489,Scenic View,India
134402,Ayelao King,,95.1423505,26.211944,Natural Landmark,India
134403,Ayodhya Archoeologicla Site,,82.2326048,26.8389695,Archaeological Site,India
134404,Ayyapanovu,,76.0148137,10.9023126,Scenic View,India
134405,Ayyappa Temple,,78.4478418,17.4470344,Tourist Attraction,India
134406,Ayyavari Konda,,81.6145778,17.4579545,Natural Landmark,India
134407,Azim bagh,,77.2446214,28.5985096,Tourist Attraction,India
134408,B M Birla Science Museum,,78.4695283,17.4033125,Museum,India
134409,"B-91, HAL Township",,78.4521072,17.4701107,Tourist Attraction,India
134410,B. R. Ambedkar,,79.833463,11.9333079,Monument,India
134411,B.N.R Bridge,"A prominent Monument,A very old road bridge over rail road on G.T road ,created by the British.",86.9541982,23.6930147,Monument,India
134412,B.R.Amberbkar Statue,,78.4673984,17.4132697,Museum,India
134413,BAGHEL NIWASS,,80.9355879,24.5158946,Castle,India
134414,BALAJI VAFERS,,72.948845,20.6755305,Tourist Attraction,India
134415,BEST Museum,,72.8777111,19.0466884,Museum,India
134416,BHARAT SCANS,,80.2122522,13.0337069,Tourist Attraction,India
134417,BOMMINETI INDLU,,79.637825,13.4044531,Tourist Attraction,India
134418,BONDHA MARKET PLACE,,82.4263524,18.5127696,Tourist Attraction,India
134419,BR Ambedkar Statue,,78.3918149,17.4951785,Monument,India
134420,BR Hills Peak,,77.1727308,11.8917465,Natural Landmark,India
134421,BRO labour camp,,95.8470982,28.8807996,Tourist Attraction,India
134422,BSNL Park,,75.8462163,30.2499869,Theme Park,India
134423,BUKKAPATNAM,,77.797968,14.1989013,Scenic View,India
134424,Baale Kallu,,75.4679037,13.0974661,Natural Landmark,India
134425,Baan,Baan also known as arrow.Peak Looks like an arrow. Visible from Rohtang La and Khoksar,77.2598829,32.4376624,Natural Landmark,India
134426,Bab-e-Syed,This represents the main entrance gate of prestigious Aligarh Muslim University.,78.0772916,27.9073472,Monument,India
134427,Baba Budangiri,,75.7606996,13.4210884,Natural Landmark,India
134428,Baba Farid Tekdi,,79.1068281,20.6612865,Natural Landmark,India
134429,"Baba Ishar Singh Nagar, Pholrhiwal, Jalandhar",,75.600871,31.2678797,Scenic View,India
134430,"Baba Mukhram Nath Mandir, Kapoori Pahadi",,76.2858518,28.55791,Natural Landmark,India
134431,Babua Pandey Ghat,,83.0081833,25.3031486,Tourist Attraction,India
134432,Bachinagudda,,75.7975136,15.9435018,Natural Landmark,India
134433,Back waters boating,,77.075452,8.3227184,Tourist Attraction,India
134434,Back waters boating,,77.0859922,8.3111477,Tourist Attraction,India
134435,Back waters boating,,77.0773595,8.3079682,Tourist Attraction,India
134436,Back waters boating,,77.0760195,8.3189777,Tourist Attraction,India
134437,Back waters boating,,77.0763952,8.318477,Tourist Attraction,India
134438,Bada Balu beach,,92.6802434,11.5117331,Scenic View,India
134439,Bada Bazar,,79.4532839,29.3923629,Tourist Attraction,India
134440,BadaMadhaPur Hill,,84.9520396,19.4589055,Natural Landmark,India
134441,Badal Mahal,,78.7324398,21.8831227,Monument,India
134442,Badami Cave Temples,,75.6843849,15.9183722,Tourist Attraction,India
134443,Badantoll,,79.3793213,29.4781134,Natural Landmark,India
134444,Bade Khan ka Gumbad,,77.2201256,28.5730165,Archaeological Site,India
134445,Badem Sunset Viewpoint,,73.7512609,15.6078966,Scenic View,India
134446,Badhaini Ghat,,83.0066896,25.2915331,Tourist Attraction,India
134447,Badiyashi Vav,,72.3970984,23.610937,Monument,India
134448,Badr Juma Masjid,,75.8782472,11.0014565,Museum,India
134449,Badrinarayan Ghat,,83.0228183,25.3187303,Tourist Attraction,India
134450,Badshah building,,74.6312037,26.4613941,Monument,India
134451,Bagal khidki,,79.3066232,19.9520649,Monument,India
134452,Bagbazar Lock Gates (1820 CE),,88.368266,22.6077873,Tourist Attraction,India
134453,Bagh I Alam Ka Gumbad,,77.1975712,28.5566024,Tourist Attraction,India
134454,Baghirathi Parbat II,,79.1355774,30.8840037,Natural Landmark,India
134455,Baghirathi Parbat III,,79.1329792,30.871989,Natural Landmark,India
134456,Baghrujot,,85.7031039,24.54453,Natural Landmark,India
134457,Bagore-ki-Haveli,,73.6823966,24.5797365,Castle,India
134458,Bagrai Konda,,81.897465,17.6299122,Natural Landmark,India
134459,Bahai jar,,76.5804576,33.0944179,Natural Landmark,India
134460,Bahak,,78.2256494,30.7513332,Natural Landmark,India
134461,Bahanlaru Pahar,,87.749048,24.720264,Natural Landmark,India
134462,Bahi Mati Dass museum,,77.2324068,28.6565109,Museum,India
134463,Bahirichi Ghumati,,73.6283557,17.9886932,Natural Landmark,India
134464,Bahubali Hill,,75.0056411,13.2034843,Natural Landmark,India
134465,Bahubali Viewpoint,,73.6174631,24.624235,Scenic View,India
134466,Baigida Haju,,93.2224808,25.3370641,Natural Landmark,India
134467,Baihali Jot,,76.58196,32.8351183,Natural Landmark,India
134468,Bains,,78.984189,30.5441521,Natural Landmark,India
134469,Bainti,,80.4613662,30.1607817,Natural Landmark,India
134470,Baiyat Bayun,,75.1206304,33.8660803,Natural Landmark,India
134471,Baja-ka-Tibba,,77.8571461,30.8379835,Natural Landmark,India
134472,Bajamara Tibba,,77.8865056,30.7650982,Natural Landmark,India
134473,Baji Prabhu Deshpande Statue,,74.1088218,16.8072073,Monument,India
134474,Bakasrai Ki Koti,,78.6458162,25.3485114,Monument,India
134475,Bakasura Malai,,76.8370056,11.3166658,Natural Landmark,India
134476,Bakhadi Jot,,77.4850672,31.6274374,Natural Landmark,India
134477,Bakhll Dongar,,82.97405,20.8798342,Natural Landmark,India
134478,Bakria,,78.5411048,30.8229162,Natural Landmark,India
134479,Bakshi Street,,76.8457808,30.3359931,Tourist Attraction,India
134480,Baksoti,,85.6189753,24.7895622,Natural Landmark,India
134481,Bakthavachalam Memorial,,80.2362341,13.0067142,Tourist Attraction,India
134482,Bakula Cave,,77.1644593,33.9229565,Scenic View,India
134483,Balaari Top (4.737m),,78.1739885,32.1363432,Scenic View,India
134484,Baladmara Ghati,,83.6435294,21.4851187,Natural Landmark,India
134485,Balaji Ghat,,83.0175351,25.3148141,Tourist Attraction,India
134486,Balaji dham ( Hanuman Mandir ),,77.919413,30.3442865,Tourist Attraction,India
134487,Balaji fiber,,73.1270246,22.4687748,Tourist Attraction,India
134488,Balakun,,79.3416738,30.7676332,Natural Landmark,India
134489,Balammana Gudda,,74.3851984,14.9075051,Natural Landmark,India
134490,Balancing Rock of Mawlynnong,,91.90925,25.2063826,Tourist Attraction,India
134491,Balasu Konda,,81.8207645,17.3900197,Natural Landmark,India
134492,Balbadri,,87.4902917,25.2408954,Natural Landmark,India
134493,Balbala West,,79.4130392,31.021115,Natural Landmark,India
134494,Bale Killa,,73.7932241,19.3919427,Natural Landmark,India
134495,Balekallu Gudda,,75.6632781,12.7053599,Natural Landmark,India
134496,Baleli,,76.7177804,33.0725308,Natural Landmark,India
134497,Baleli Jot,,76.6890979,33.0703618,Natural Landmark,India
134498,Bali Konda,,81.9312501,17.9350709,Natural Landmark,India
134499,Balikanthia Kaaja,,85.9180917,20.2725006,Tourist Attraction,India
134500,Baljuri,,79.9538019,30.2546486,Natural Landmark,India
134501,Ballarayanadurga Fort Top View Point,,75.4144602,13.1321645,Scenic View,India
134502,Balohail Danda,,80.1093113,29.9851595,Natural Landmark,India
134503,Balthal,,76.5753507,32.7205407,Natural Landmark,India
134504,Balti Heritage House anh Museum,,76.8315894,34.8428385,Museum,India
134505,Balubhai Dongar,,73.8828037,19.3883089,Natural Landmark,India
134506,Bam Tikri,,77.5795698,31.2820719,Natural Landmark,India
134507,Bamanbor toll plaza,,71.0874101,22.423526,Tourist Attraction,India
134508,Bamanbudo Waterfall,,74.157898,15.058223,Tourist Attraction,India
134509,Bamba Dhura,,80.2836907,30.4395963,Natural Landmark,India
134510,Bamchu,,80.0200688,30.44816,Natural Landmark,India
134511,Bamuni Hill,,92.8162533,26.6170002,Tourist Attraction,India
134512,Ban Ganga,This place that has a connection with the great epic Mahabharata.,76.7995395,29.9667688,Tourist Attraction,India
134513,Banamali Sarkar’s Shiva Temple,,88.3611317,22.5998497,Tourist Attraction,India
134514,Bananthimari Betta,,77.3825401,12.5653262,Scenic View,India
134515,Banasar Bagh,,75.8468099,30.2441729,Theme Park,India
134516,Banasura Peak,,75.9078861,11.6938099,Natural Landmark,India
134517,Banasurasagar Dam / Reservoir,,75.9616422,11.6665216,Tourist Attraction,India
134518,Band Tower,,76.4670381,15.3169258,Historical Ruins,India
134519,Banda Dongar,,74.0107405,20.3636786,Natural Landmark,India
134520,Bandahalli peak,,78.3474053,13.0777149,Natural Landmark,India
134521,Bandaje Arbi,,75.4151006,13.1057041,Scenic View,India
134522,Bandaje Arbi,,75.4151967,13.1044118,Scenic View,India
134523,Bandardevi Konda,,81.4490828,17.6775598,Natural Landmark,India
134524,Bandarpunch I,,78.5531283,31.0035014,Natural Landmark,India
134525,Bandarpunch II,,78.5267265,31.0069737,Natural Landmark,India
134526,Bandaun,,75.4715811,33.4829103,Natural Landmark,India
134527,Bandeo,,73.6276889,19.7659766,Natural Landmark,India
134528,Bandey viewpoint,,88.6366753,27.2130193,Scenic View,India
134529,Bandhavgarh School of Art and Art Gallery,,81.0184471,23.7218401,Art Gallery,India
134530,Bandhavgarh museum,,81.0176087,23.7205156,Museum,India
134531,Bandili Konda,,81.8090915,17.3666336,Natural Landmark,India
134532,Bandra Fort,,72.818608,19.0420614,Historical Ruins,India
134533,Bandra Fort gate,,72.8185972,19.042924,Tourist Attraction,India
134534,Baner Hill,,73.7864383,18.5493274,Natural Landmark,India
134535,Bangala medi,,77.3441396,10.2214966,Natural Landmark,India
134536,Bangalore Art Hub,,77.5774588,12.9066046,Art Gallery,India
134537,Bangalore World Trade Center,,77.5562115,13.0122926,Tourist Attraction,India
134538,Banganga tank,,72.793639,18.9455582,Tourist Attraction,India
134539,Bangladesh Plains Viewpoint,,91.7559202,25.2474361,Scenic View,India
134540,Bangru Pahar,,83.6309337,21.5080984,Natural Landmark,India
134541,Banhun Pahar,,83.5307185,24.439722,Natural Landmark,India
134542,Banian Tree,,73.700887,15.70205,Tourist Attraction,India
134543,Banjhakri falls,,88.6036489,27.3507896,Tourist Attraction,India
134544,Banjili peak,,75.6778621,32.7377613,Natural Landmark,India
134545,Bank of Bengal Historic Building,,88.3443851,22.5685767,Tourist Attraction,India
134546,Bankatiya,,80.1387405,30.2457217,Natural Landmark,India
134547,Banking Museum,,88.3430275,22.5696674,Museum,India
134548,Bankot,,73.0424511,17.9734111,Natural Landmark,India
134549,Bankot Fort,,73.0402022,17.9782176,Castle,India
134550,Bankot Tibba,,77.7159548,31.0439813,Natural Landmark,India
134551,Bankura District Museum,,87.3251923,23.0662415,Museum,India
134552,Bannapalu Konda,,81.636312,17.718249,Natural Landmark,India
134553,Bannu Enclave,,77.1169313,28.6913316,Tourist Attraction,India
134554,Banpur,,85.1690418,19.779589,Tourist Attraction,India
134555,Bansi Ghat,,73.6828525,24.5753203,Tourist Attraction,India
134556,Bansidhar Bhagat Haveli,,75.2740853,27.8558431,Tourist Attraction,India
134557,Bantemale,,75.46726,12.6313637,Natural Landmark,India
134558,Bantony Castle,,77.1695597,31.1061523,Tourist Attraction,India
134559,Banyan,,73.7218568,15.6566659,Tourist Attraction,India
134560,Banyan Tree,,79.8081225,12.0043176,Tourist Attraction,India
134561,Banyan Tree,,74.1064444,14.9951606,Tourist Attraction,India
134562,Banyan Tree,,73.7019031,15.7128799,Tourist Attraction,India
134563,Baoli (step well),,77.2408673,28.6590173,Tourist Attraction,India
134564,Bapu Museum,,80.627559,16.5080008,Museum,India
134565,Bara Hindu Rao,,77.2128051,28.6766164,Castle,India
134566,Bara Imambara,,80.912999,26.8693837,Tourist Attraction,India
134567,Bara Pahar,,83.9383793,23.9334367,Natural Landmark,India
134568,Barabar Caves,,85.0633024,25.0055762,Tourist Attraction,India
134569,Barabar Pahar,,85.0595024,25.0125973,Tourist Attraction,India
134570,Barabati Fort,,85.865097,20.484203,Monument,India
134571,Barabati Fort,,85.864648,20.4858221,Tourist Attraction,India
134572,Baradhaja Pahar,,83.1256951,21.1071628,Natural Landmark,India
134573,Baragarh Fort Ruins,,77.1088378,32.1176311,Historical Ruins,India
134574,Barahdari hill Top,,75.9146548,28.8801176,Natural Landmark,India
134575,Baraiburu,,85.2602076,22.3635406,Natural Landmark,India
134576,Barail Range,,93.3477616,25.2743386,Natural Landmark,India
134577,Barak Falls,,93.3928162,24.8858772,Tourist Attraction,India
134578,Barakhamba Tomb,,77.242523,28.5924658,Tourist Attraction,India
134579,Baralacha Pass,,77.4201973,32.7585845,Tourist Attraction,India
134580,Baram Sakli,,74.8368072,33.481854,Natural Landmark,India
134581,Baranga Hill,,84.9632832,19.4435615,Natural Landmark,India
134582,Baranwal Grand Palace,,83.0618754,24.6875264,Castle,India
134583,Baraultoli,,79.8594904,30.1957711,Natural Landmark,India
134584,Bardhaman Rajbati,,87.851659,23.2392114,Castle,India
134585,Bardhaman Zoological Park,,87.8512512,23.2546585,Zoo,India
134586,Barepat Dongar,,82.4508047,20.3308649,Natural Landmark,India
134587,Baret,,79.2474421,26.5006134,Castle,India
134588,Barga Tibba,,77.8012705,30.9638839,Natural Landmark,India
134589,Bari Wanshil,,77.5445294,32.0285437,Natural Landmark,India
134590,Barinbal,,74.6726142,33.83541,Natural Landmark,India
134591,Barkateli Pahar,,83.0675625,21.1213644,Natural Landmark,India
134592,Barkibura Pahar,,85.7926333,23.4280673,Natural Landmark,India
134593,Barkur Fort,,74.7556244,13.4706597,Archaeological Site,India
134594,Barmal,,79.6961502,30.5998639,Natural Landmark,India
134595,Barmatia,,79.9662767,30.7544764,Natural Landmark,India
134596,Barnaj I,,76.36837,33.5846648,Natural Landmark,India
134597,Barnaj II,,76.380381,33.5785019,Natural Landmark,India
134598,Barnaj III,,76.381073,33.551946,Natural Landmark,India
134599,Baro Nagai Chhish,,75.1424074,34.4936828,Natural Landmark,India
134600,Barog Peak,,77.0653763,30.8941553,Natural Landmark,India
134601,Barohi,,77.4359792,31.8419337,Natural Landmark,India
134602,Barqphoche,,76.5226936,34.3566165,Natural Landmark,India
134603,Barsen hill,,74.0585803,15.0516518,Natural Landmark,India
134604,Bartanda,,85.9285286,20.8565728,Scenic View,India
134605,Basalur Buru,,85.8514276,22.2504791,Natural Landmark,India
134606,Basava Vana,,75.1344268,15.3524544,Monument,India
134607,Basavana Betta,,77.2709765,12.3809125,Scenic View,India
134608,Basaveshewara Statue,,76.8359936,17.3338976,Tourist Attraction,India
134609,Basaveshwar Circle,,75.6181884,16.3483225,Tourist Attraction,India
134610,Basaveshwara,,75.0078587,15.4593163,Monument,India
134611,Bashtarigarh,,77.0050425,31.9337998,Natural Landmark,India
134612,Basila,,84.1613764,23.884472,Natural Landmark,India
134613,Baskinag,,77.5045967,31.9145033,Natural Landmark,India
134614,Basmai peak,,75.2341175,34.2336254,Natural Landmark,India
134615,Bassi Gate,,74.6101203,30.9671414,Monument,India
134616,Bastion,,76.4360297,16.0083713,Archaeological Site,India
134617,Basu,,83.6592418,23.9371753,Natural Landmark,India
134618,Basuber,,77.3996257,31.9359205,Natural Landmark,India
134619,Basunag,,77.5121498,31.9384699,Natural Landmark,India
134620,Bat-Eared Fox,,76.6706245,12.3012315,Tourist Attraction,India
134621,Batang La,,88.9186644,27.3290708,Natural Landmark,India
134622,Batang La peak,,88.9207948,27.3272984,Natural Landmark,India
134623,Batarnu Siru,,75.8512365,33.003915,Natural Landmark,India
134624,Bataral Konda,,81.8471038,17.6414149,Natural Landmark,India
134625,Bateshwar,,78.5435748,26.9353164,Tourist Attraction,India
134626,Bathu ki Ladi,,76.0037566,32.0472444,Historical Ruins,India
134627,Bati,,80.0825643,30.4323568,Natural Landmark,India
134628,Batile,,75.9044366,32.9131972,Natural Landmark,India
134629,Batiri da Siru,,75.8515606,33.0588169,Natural Landmark,India
134630,Batman shooting Location,,73.0185128,26.2999911,Scenic View,India
134631,Battery Viewpoint,,77.206406,13.3695208,Scenic View,India
134632,Battle Ground of Jarasandh,,85.4120287,24.9994939,Tourist Attraction,India
134633,Batuni Dhar,,79.8846817,30.188204,Natural Landmark,India
134634,Bayberry Adventures LLP,,78.7035409,29.838811,Tourist Attraction,India
